        0.0000   0.132131   0.154353   0.286484 
        0.0005   0.132376   1.531783   1.664159 
        0.0010   0.133391   2.443014   2.576405 
        0.0015   0.137700   2.670238   2.807939 
        0.0020   0.150721   2.732688   2.883409 
        0.0025   0.187502   2.742120   2.929622 
        0.0030   0.286757   2.702492   2.989249 
        0.0035   0.496482   2.631512   3.127995 
        0.0040   0.826328   2.645344   3.471672 
        0.0045   1.806218   2.729824   4.536042 
        0.0050   5.532231   2.777379   8.309609 
        0.0055  20.700743   2.790520  23.491262 
        0.0060  92.287598   2.793727  95.081322 
        0.0065  501.277252   2.795547  504.072784 
        0.0070  3454.892822   2.793857  3457.686768 
        0.0075  31659.804688   2.783479  31662.587891 
        0.0080  398557.937500   2.759820  398560.687500 
        0.0085  6406944.500000   2.720510  6406947.000000 
        0.0090  84805000.000000   2.668889  84805000.000000 
        0.0095  318728672.000000   2.610911  318728672.000000 
        0.0100  175411056.000000   2.551153  175411056.000000 
        0.0105  37127504.000000   2.503139  37127508.000000 
        0.0110  8718974.000000   2.498319  8718976.000000 
        0.0115  308424544.000000   2.548796  308424544.000000 
        0.0120  306590528.000000   2.619422  306590528.000000 
        0.0125  305919232.000000   2.665190  305919232.000000 
        0.0130  305704064.000000   2.675884  305704064.000000 
        0.0135  305646496.000000   2.658041  305646496.000000 
        0.0140  305633600.000000   2.623478  305633600.000000 
        0.0145  305632512.000000   2.617653  305632512.000000 
        0.0150  305634592.000000   2.647853  305634592.000000 
        0.0155  305636608.000000   2.669420  305636608.000000 
        0.0160  611260224.000000   2.669504  611260224.000000 
        0.0165  611258368.000000   2.659861  611258368.000000 
        0.0170  611255488.000000   2.650708  611255488.000000 
        0.0175  611252864.000000   2.650101  611252864.000000 
        0.0180  611250944.000000   2.664192  611250944.000000 
        0.0185  611249664.000000   2.688597  611249664.000000 
        0.0190  611248832.000000   2.709779  611248832.000000 
        0.0195  611248192.000000   2.715225  611248192.000000 
        0.0200  611247808.000000   2.696237  611247808.000000 
        0.0205  611247552.000000   2.661290  611247552.000000 
        0.0210  611247360.000000   2.655483  611247360.000000 
        0.0215  611247232.000000   2.697185  611247232.000000 
        0.0220  611247168.000000   2.742319  611247168.000000 
        0.0225  611247040.000000   2.762974  611247040.000000 
        0.0230  611247040.000000   2.774172  611247040.000000 
        0.0235  611247040.000000   2.786080  611247040.000000 
        0.0240  611246976.000000   2.782095  611246976.000000 
        0.0245  611246976.000000   2.774269  611246976.000000 
        0.0250  611246976.000000   2.763169  611246976.000000 
        0.0255  611246912.000000   2.750233  611246912.000000 
        0.0260  611246912.000000   2.739304  611246912.000000 
        0.0265  916870400.000000   2.704698  916870400.000000 
        0.0270  916870400.000000   2.713661  916870400.000000 
        0.0275  916870400.000000   2.722135  916870400.000000 
        0.0280  916870400.000000   2.730464  916870400.000000 
        0.0285  1222493824.000000   2.735647  1222493824.000000 
        0.0290  1222493824.000000   2.737429  1222493824.000000 
        0.0295  1222493824.000000   2.734918  1222493824.000000 
        0.0300  1222493824.000000   2.726253  1222493824.000000 
        0.0305  1222493824.000000   2.711393  1222493824.000000 
        0.0310  1222493824.000000   2.690206  1222493824.000000 
        0.0315  1222493824.000000   2.661877  1222493824.000000 
        0.0320  1222493952.000000   2.625704  1222493952.000000 
        0.0325  1222494080.000000   2.594775  1222494080.000000 
        0.0330  1222494336.000000   2.599200  1222494336.000000 
        0.0335  1222494464.000000   2.640082  1222494464.000000 
        0.0340  1222494720.000000   2.682880  1222494720.000000 
        0.0345  1222494720.000000   2.707391  1222494720.000000 
        0.0350  1222494464.000000   2.714870  1222494464.000000 
        0.0355  1222494336.000000   2.711291  1222494336.000000 
        0.0360  1222494080.000000   2.702438  1222494080.000000 
        0.0365  1222494080.000000   2.691992  1222494080.000000 
        0.0370  1222493952.000000   2.682276  1222493952.000000 
        0.0375  1222493824.000000   2.676055  1222493824.000000 
        0.0380  1222493824.000000   2.674234  1222493824.000000 
        0.0385  1222493824.000000   2.676122  1222493824.000000 
        0.0390  1222493824.000000   2.679931  1222493824.000000 
        0.0395  1222493824.000000   2.684019  1222493824.000000 
        0.0400  1222493824.000000   2.687596  1222493824.000000 
        0.0405  1222493824.000000   2.690436  1222493824.000000 
        0.0410  1222493824.000000   2.692475  1222493824.000000 
        0.0415  1222493824.000000   2.693422  1222493824.000000 
        0.0420  1222493824.000000   2.693027  1222493824.000000 
        0.0425  1528117376.000000   2.691041  1528117376.000000 
        0.0430  1528117376.000000   2.687324  1528117376.000000 
        0.0435  1528117376.000000   2.681593  1528117376.000000 
        0.0440  1528117376.000000   2.675644  1528117376.000000 
        0.0445  1528117376.000000   2.668708  1528117376.000000 
        0.0450  1528117376.000000   2.658524  1528117376.000000 
        0.0455  1528117376.000000   2.647551  1528117376.000000 
        0.0460  1528117376.000000   2.636124  1528117376.000000 
        0.0465  1528117376.000000   2.622955  1528117376.000000 
        0.0470  1528117376.000000   2.608841  1528117376.000000 
        0.0475  1528117376.000000   2.596623  1528117376.000000 
        0.0480  1528117376.000000   2.589727  1528117376.000000 
        0.0485  1528117376.000000   2.589183  1528117376.000000 
        0.0490  1528117376.000000   2.594194  1528117376.000000 
        0.0495  1833740800.000000   2.603773  1833740800.000000 
        0.0500  1833740800.000000   2.616130  1833740800.000000 
